时间,实发辐照度,辐照度,温度,风速,风向,压强,湿度,实际功率
2020-12-02 11:50:00,467.302,32.838,18.534,3.454,120.232,1019.46,65.81,7.627
2020-12-02 11:55:00,499.745,52.236,18.233,3.773,98.22,1019.57,65.815,6.899
2020-12-02 12:00:00,484.682,24.326,18.155,3.665,111.449,1019.36,66.36,7.541
2020-12-02 12:05:00,509.004,30.346,18.226,2.849,131.072,1019.21,66.518,8.026
2020-12-02 12:10:00,608.367,38.037,18.643,3.349,110.939,1019.1,65.855,8.235
2020-12-02 12:15:00,665.359,60.109,18.797,3.669,109.671,1019.0,63.806,8.32
2020-12-02 12:20:00,681.146,59.212,19.025,2.551,103.025,1018.87,64.81,8.504
2020-12-02 12:25:00,686.03,65.627,19.128,3.594,113.471,1018.76,62.802,8.505
2020-12-02 12:30:00,707.42,65.585,19.233,3.562,93.204,1018.65,63.808,8.672
2020-12-02 12:35:00,665.082,67.236,19.339,3.246,134.132,1018.54,61.797,7.887
2020-12-02 12:40:00,687.954,54.874,19.439,3.712,122.977,1018.38,62.797,8.449
2020-12-02 12:45:00,697.649,34.122,19.54,3.176,81.33,1018.25,62.798,8.62
2020-12-02 12:50:00,693.488,34.727,19.779,3.906,79.39,1018.13,60.788,8.484
2020-12-02 12:55:00,683.572,36.695,19.881,3.412,120.006,1018.02,61.79,8.246
2020-12-02 13:00:00,679.663,36.487,20.081,3.546,101.132,1017.91,59.778,8.446
2020-12-02 13:05:00,678.785,36.175,19.88,3.835,97.923,1017.8,60.786,8.367
2020-12-02 13:10:00,651.871,34.508,19.907,2.988,107.763,1017.62,61.35,8.078
2020-12-02 13:15:00,667.152,36.656,20.181,3.277,96.565,1017.52,60.779,8.124
2020-12-02 13:20:00,670.274,36.659,20.08,2.931,86.554,1017.42,60.779,8.238
2020-12-02 13:25:00,674.969,38.205,20.284,3.534,71.163,1017.25,60.781,8.231
2020-12-02 13:30:00,657.687,38.296,20.388,2.903,96.771,1017.15,60.783,7.949
2020-12-02 13:35:00,664.424,38.417,20.642,2.29,64.6,1017.04,58.775,8.005
2020-12-02 13:40:00,654.733,40.354,20.537,4.075,73.005,1016.94,59.917,7.936
2020-12-02 13:45:00,647.715,39.873,20.75,1.874,112.321,1016.84,59.779,7.852
2020-12-02 13:50:00,643.921,39.844,20.869,3.202,88.222,1016.74,59.776,7.787
2020-12-02 13:55:00,639.504,40.392,21.108,2.763,104.944,1016.61,59.778,7.655
2020-12-02 14:00:00,624.521,41.479,21.212,4.282,101.762,1016.49,57.771,7.445
2020-12-02 14:05:00,615.882,40.937,21.029,3.52,70.824,1016.39,58.773,7.371
2020-12-02 14:10:00,601.798,40.867,21.103,3.875,100.407,1016.29,58.774,7.091
2020-12-02 14:15:00,599.684,41.206,20.892,2.562,99.578,1016.19,58.775,7.093
2020-12-02 14:20:00,597.028,41.394,21.083,3.627,80.705,1016.29,58.828,7.073
2020-12-02 14:25:00,590.124,40.715,21.373,2.992,71.649,1016.09,58.771,6.908
2020-12-02 14:30:00,579.11,41.484,21.482,3.339,75.879,1016.2,56.763,6.756
2020-12-02 14:35:00,572.634,41.643,21.591,2.71,96.461,1015.98,57.847,6.632
2020-12-02 14:40:00,568.793,41.151,21.482,2.622,75.72,1016.09,57.876,6.51
2020-12-02 14:45:00,552.558,41.713,21.71,2.249,99.224,1016.09,57.771,6.305
2020-12-02 14:50:00,542.121,42.521,21.608,3.97,89.347,1015.88,57.765,6.177
2020-12-02 14:55:00,531.044,41.287,21.606,3.306,85.247,1015.98,57.767,5.953
2020-12-02 15:00:00,516.549,41.238,21.819,2.75,90.901,1015.77,55.754,5.838
2020-12-02 15:05:00,514.192,41.377,21.927,3.023,78.105,1015.88,56.903,5.755
2020-12-02 15:10:00,498.062,43.057,21.775,3.423,112.154,1015.67,56.784,5.53
2020-12-02 15:15:00,479.738,39.964,21.778,2.626,103.937,1015.78,57.335,5.233
2020-12-02 15:20:00,478.435,41.253,21.73,3.51,97.422,1015.57,57.204,5.199
2020-12-02 15:25:00,463.808,41.714,21.823,2.686,74.465,1015.67,56.768,4.992
2020-12-02 15:30:00,428.619,38.728,21.801,3.145,84.587,1015.46,56.868,4.552
2020-12-02 15:35:00,427.47,39.16,22.031,2.174,84.931,1015.56,56.872,4.567
2020-12-02 15:40:00,413.422,40.404,21.926,2.569,105.577,1015.35,56.85,4.351
2020-12-02 15:45:00,399.28,37.858,22.138,2.55,79.62,1015.46,56.761,4.14
2020-12-02 15:50:00,381.18,38.18,21.926,3.054,64.699,1015.46,56.763,3.936
2020-12-02 15:55:00,361.2,35.516,21.985,2.726,85.57,1015.25,56.765,3.756
2020-12-02 16:00:00,344.81,37.146,21.837,3.881,83.176,1015.35,54.75,3.593
2020-12-02 16:05:00,317.545,35.296,21.835,2.465,72.804,1015.35,56.33,3.257
2020-12-02 16:10:00,289.199,33.368,21.873,2.602,78.799,1015.15,56.33,2.927
2020-12-02 16:15:00,270.682,31.105,21.879,2.828,81.536,1015.26,56.325,2.725
2020-12-02 16:20:00,258.153,31.469,21.833,2.881,82.173,1015.26,58.206,2.594
2020-12-02 16:25:00,238.524,28.638,21.902,2.703,66.366,1015.29,57.206,2.391
2020-12-02 16:30:00,222.224,26.763,21.694,2.555,92.818,1015.29,57.2,2.192
2020-12-02 16:35:00,203.887,25.338,21.804,2.593,76.409,1015.26,57.197,1.977
2020-12-02 16:40:00,183.957,24.545,21.799,2.554,77.334,1015.25,57.202,1.706
2020-12-02 16:45:00,165.734,23.998,21.804,1.966,78.033,1015.26,57.197,1.396
2020-12-02 16:50:00,149.903,22.484,21.797,2.226,102.682,1015.28,59.209,1.066
2020-12-02 16:55:00,131.802,21.37,21.588,2.403,94.02,1015.04,58.203,0.795
2020-12-02 17:00:00,115.032,22.804,21.487,2.571,116.291,1015.25,58.208,0.637
2020-12-02 17:05:00,96.12,21.278,21.384,2.351,106.277,1015.45,58.206,0.535
2020-12-02 17:10:00,83.024,19.141,21.283,2.212,111.02,1015.35,60.21,0.46
2020-12-02 17:15:00,71.35,19.184,21.181,1.808,109.702,1015.55,61.212,0.389
2020-12-02 17:20:00,58.641,16.082,21.072,1.151,94.201,1015.66,62.222,0.327
2020-12-02 17:25:00,44.559,14.491,20.945,1.485,111.937,1015.56,61.217,0.255
2020-12-02 17:30:00,31.763,13.795,20.781,1.298,95.569,1015.55,61.217,0.165
2020-12-02 17:35:00,18.639,13.423,20.556,0.81,99.294,1015.76,63.225,0.0
2020-12-02 17:40:00,7.743,7.659,20.446,0.791,105.026,1015.88,62.224,0.0
2020-12-02 17:45:00,2.829,2.829,20.304,1.599,100.75,1015.98,64.226,0.0
2020-12-02 17:50:00,0.014,0.014,20.011,1.093,89.268,1016.08,65.229,0.0
2020-12-02 17:55:00,0.0,0.0,19.737,0.516,105.469,1015.97,66.236,0.0
2020-12-02 18:00:00,0.0,0.0,19.494,1.155,95.051,1016.19,67.244,0.0
2020-12-02 18:05:00,0.0,0.0,19.358,1.237,99.226,1016.09,68.246,0.0
2020-12-02 18:10:00,0.0,0.0,19.248,0.441,129.461,1016.29,69.25,0.0
2020-12-02 18:15:00,0.0,0.0,19.103,0.449,135.313,1016.39,70.251,0.0
2020-12-02 18:20:00,0.0,0.0,18.995,0.522,138.264,1016.5,69.225,0.0
2020-12-02 18:25:00,0.0,0.0,19.123,0.965,111.931,1016.39,69.114,0.0
2020-12-02 18:30:00,0.0,0.0,19.095,0.326,129.23,1016.61,69.25,0.0
2020-12-02 18:35:00,0.0,0.0,18.89,0.544,101.021,1016.71,69.246,0.0
2020-12-02 18:40:00,0.0,0.0,18.781,0.682,106.795,1016.82,69.241,0.0
2020-12-02 18:45:00,0.0,0.0,18.642,0.113,127.411,1016.93,71.257,0.0
2020-12-02 18:50:00,0.0,0.0,18.539,0.537,107.968,1016.83,70.254,0.0
2020-12-02 18:55:00,0.0,0.0,18.435,1.003,97.529,1017.03,72.261,0.0
2020-12-02 19:00:00,0.0,0.0,18.318,1.091,106.034,1017.13,71.261,0.0
2020-12-02 19:05:00,0.0,0.0,18.211,1.015,101.062,1017.24,73.269,0.0
2020-12-02 19:10:00,0.0,0.0,18.32,1.289,96.677,1017.13,72.259,0.0
2020-12-02 19:15:00,0.0,0.0,18.324,1.176,88.083,1017.35,71.916,0.0
2020-12-02 19:20:00,0.0,0.0,18.104,0.99,97.315,1017.24,72.262,0.0
2020-12-02 19:25:00,0.0,0.0,17.999,1.477,91.09,1017.45,72.264,0.0
2020-12-02 19:30:00,0.0,0.0,18.102,0.908,121.381,1017.35,72.266,0.0
2020-12-02 19:35:00,0.0,0.0,17.897,1.265,142.213,1017.55,74.271,0.0
2020-12-02 19:40:00,0.0,0.0,18.081,0.827,118.922,1017.44,73.266,0.0
2020-12-02 19:45:00,0.0,0.0,18.134,1.025,126.246,1017.65,72.887,0.0
2020-12-02 19:50:00,0.0,0.0,18.087,0.93,121.439,1017.55,73.073,0.0
2020-12-02 19:55:00,0.0,0.0,18.0,0.749,149.942,1017.75,73.268,0.0
2020-12-02 20:00:00,0.0,0.0,17.797,0.882,148.021,1017.65,75.271,0.0
2020-12-02 20:05:00,0.0,0.0,17.904,1.136,149.549,1017.86,74.264,0.0
2020-12-02 20:10:00,0.0,0.0,17.902,0.829,151.949,1017.97,74.266,0.0
2020-12-02 20:15:00,0.0,0.0,17.692,0.875,136.512,1017.87,74.266,0.0
2020-12-02 20:20:00,0.0,0.0,17.798,1.155,131.043,1018.08,74.265,0.0
2020-12-02 20:25:00,0.0,0.0,17.592,0.852,142.087,1017.98,74.271,0.0
2020-12-02 20:30:00,0.0,0.0,17.491,0.785,139.894,1018.21,76.281,0.0
2020-12-02 20:35:00,0.0,0.0,17.246,0.643,152.257,1018.32,77.288,0.0
2020-12-02 20:40:00,0.0,0.0,17.051,0.672,154.493,1018.22,78.288,0.0
2020-12-02 20:45:00,0.0,0.0,16.946,0.278,151.448,1018.43,79.294,0.0
2020-12-02 20:50:00,0.0,0.0,16.836,0.55,141.557,1018.54,78.284,0.0
2020-12-02 20:55:00,0.0,0.0,17.012,0.612,139.381,1018.43,77.906,0.0
2020-12-02 21:00:00,0.0,0.0,17.115,0.778,128.306,1018.44,77.021,0.0
2020-12-02 21:05:00,0.0,0.0,17.185,1.523,95.952,1018.44,76.558,0.0
2020-12-02 21:10:00,0.0,0.0,17.147,1.787,104.018,1018.64,76.664,0.0
2020-12-02 21:15:00,0.0,0.0,17.165,1.456,114.46,1018.53,76.838,0.0
2020-12-02 21:20:00,0.0,0.0,17.071,1.192,128.788,1018.74,77.368,0.0
2020-12-02 21:25:00,0.0,0.0,17.007,1.855,107.733,1018.84,77.585,0.0
2020-12-02 21:30:00,0.0,0.0,17.088,2.671,102.313,1018.74,77.284,0.0
2020-12-02 21:35:00,0.0,0.0,17.346,2.685,87.09,1018.94,77.559,0.0
2020-12-02 21:40:00,0.0,0.0,17.242,2.855,92.619,1019.04,75.555,0.0
2020-12-02 21:45:00,0.0,0.0,17.238,2.238,93.21,1019.15,76.588,0.0
2020-12-02 21:50:00,0.0,0.0,17.12,2.355,90.412,1019.26,77.276,0.0
2020-12-02 21:55:00,0.0,0.0,16.899,2.4,100.142,1019.37,78.914,0.0
2020-12-02 22:00:00,0.0,0.0,16.791,2.769,99.096,1019.26,79.921,0.0
2020-12-02 22:05:00,0.0,0.0,16.898,2.979,100.049,1019.48,78.914,0.0
2020-12-02 22:10:00,0.0,0.0,16.686,2.719,92.008,1019.37,80.926,0.0
2020-12-02 22:15:00,0.0,0.0,16.571,2.931,98.555,1019.58,79.922,0.0
2020-12-02 22:20:00,0.0,0.0,16.467,2.752,97.347,1019.48,79.923,0.0
2020-12-02 22:25:00,0.0,0.0,16.572,2.458,101.08,1019.68,81.931,0.0
2020-12-02 22:30:00,0.0,0.0,16.329,1.88,98.871,1019.78,80.928,0.0
2020-12-02 22:35:00,0.0,0.0,16.225,1.712,95.481,1019.68,82.935,0.0
2020-12-02 22:40:00,0.0,0.0,16.122,1.739,94.681,1019.68,81.932,0.0
2020-12-02 22:45:00,0.0,0.0,16.258,2.091,86.076,1019.68,81.53,0.0
2020-12-02 22:50:00,0.0,0.0,16.35,2.041,92.291,1019.67,80.796,0.0
2020-12-02 22:55:00,0.0,0.0,16.365,2.444,85.717,1019.67,80.69,0.0
2020-12-02 23:00:00,0.0,0.0,16.408,2.774,81.959,1019.67,80.415,0.0
2020-12-02 23:05:00,0.0,0.0,16.475,2.88,81.476,1019.68,79.92,0.0
2020-12-02 23:10:00,0.0,0.0,16.444,2.606,78.02,1019.68,80.924,0.0
2020-12-02 23:15:00,0.0,0.0,16.384,2.303,82.138,1019.65,80.921,0.0
2020-12-02 23:20:00,0.0,0.0,16.299,2.3,75.907,1019.66,80.921,0.0
2020-12-02 23:25:00,0.0,0.0,16.323,2.777,79.185,1019.54,80.927,0.0
2020-12-02 23:30:00,0.0,0.0,16.372,3.056,78.429,1019.66,78.916,0.0
2020-12-02 23:35:00,0.0,0.0,16.577,3.281,81.316,1019.44,79.918,0.0
2020-12-02 23:40:00,0.0,0.0,16.468,3.003,83.911,1019.57,77.907,0.0
2020-12-02 23:45:00,0.0,0.0,16.422,2.978,80.845,1019.57,78.913,0.0
2020-12-02 23:50:00,0.0,0.0,16.401,2.893,89.691,1019.58,78.91,0.0
2020-12-02 23:55:00,0.0,0.0,16.193,2.422,90.209,1019.57,79.194,0.0
2020-12-03 00:00:00,0.0,0.0,16.14,2.854,79.641,1019.65,79.712,0.0
2020-12-03 00:05:00,0.0,0.0,16.241,3.467,90.694,1019.75,80.713,0.0
2020-12-03 00:10:00,0.0,0.0,16.031,3.077,89.721,1019.54,78.703,0.0
2020-12-03 00:15:00,0.0,0.0,15.922,2.788,92.008,1019.65,77.694,0.0
2020-12-03 00:20:00,0.0,0.0,16.113,3.071,92.866,1019.64,79.709,0.0
2020-12-03 00:25:00,0.0,0.0,16.041,1.979,87.976,1019.65,79.706,0.0
2020-12-03 00:30:00,0.0,0.0,16.025,2.03,97.035,1019.64,79.71,0.0
2020-12-03 00:35:00,0.0,0.0,16.031,2.334,101.808,1019.65,79.241,0.0
2020-12-03 00:40:00,0.0,0.0,16.059,2.609,94.712,1019.65,78.7,0.0
2020-12-03 00:45:00,0.0,0.0,16.024,1.702,114.023,1019.64,79.073,0.0
2020-12-03 00:50:00,0.0,0.0,15.812,1.87,105.911,1019.65,79.448,0.0
2020-12-03 00:55:00,0.0,0.0,15.917,1.815,120.475,1019.65,79.706,0.0
2020-12-03 01:00:00,0.0,0.0,15.915,2.707,105.713,1019.64,79.2,0.0
2020-12-03 01:05:00,0.0,0.0,15.916,2.163,110.648,1019.64,79.495,0.0
2020-12-03 01:10:00,0.0,0.0,15.708,1.935,117.414,1019.44,80.714,0.0
2020-12-03 01:15:00,0.0,0.0,15.608,1.234,129.746,1019.55,79.714,0.0
2020-12-03 01:20:00,0.0,0.0,15.502,1.655,125.013,1019.76,79.709,0.0
2020-12-03 01:25:00,0.0,0.0,15.612,2.007,119.851,1019.65,79.71,0.0
2020-12-03 01:30:00,0.0,0.0,15.627,1.193,124.39,1019.66,79.7,0.0
2020-12-03 01:35:00,0.0,0.0,15.396,2.088,121.804,1019.65,79.706,0.0
2020-12-03 01:40:00,0.0,0.0,15.538,2.451,121.457,1019.66,79.702,0.0
2020-12-03 01:45:00,0.0,0.0,15.6,2.233,109.883,1019.66,78.071,0.0
2020-12-03 01:50:00,0.0,0.0,15.6,2.408,119.974,1019.65,79.08,0.0
2020-12-03 01:55:00,0.0,0.0,15.601,2.304,117.965,1019.87,77.064,0.0
2020-12-03 02:00:00,0.0,0.0,15.6,2.133,120.847,1019.7,78.069,0.0
2020-12-03 02:05:00,0.0,0.0,15.504,1.74,116.501,1019.71,78.072,0.0
2020-12-03 02:10:00,0.0,0.0,15.5,2.016,120.752,1019.67,78.103,0.0
2020-12-03 02:15:00,0.0,0.0,15.502,1.645,119.983,1019.66,78.228,0.0
2020-12-03 02:20:00,0.0,0.0,15.295,1.454,121.859,1019.55,78.203,0.0
2020-12-03 02:25:00,0.0,0.0,15.398,2.225,121.017,1019.65,78.067,0.0
2020-12-03 02:30:00,0.0,0.0,15.396,2.154,123.596,1019.65,78.065,0.0
2020-12-03 02:35:00,0.0,0.0,15.397,2.264,112.744,1019.65,78.066,0.0
2020-12-03 02:40:00,0.0,0.0,15.191,1.781,119.585,1019.65,78.068,0.0
2020-12-03 02:45:00,0.0,0.0,15.295,3.08,114.673,1019.45,78.068,0.0
2020-12-03 02:50:00,0.0,0.0,15.301,2.464,111.762,1019.55,76.06,0.0
2020-12-03 02:55:00,0.0,0.0,15.09,2.595,119.442,1019.55,77.227,0.0
2020-12-03 03:00:00,0.0,0.0,14.986,1.841,102.327,1019.55,77.224,0.0
2020-12-03 03:05:00,0.0,0.0,14.885,2.067,114.142,1019.56,79.229,0.0
2020-12-03 03:10:00,0.0,0.0,14.783,1.954,113.057,1019.55,78.227,0.0
2020-12-03 03:15:00,0.0,0.0,14.68,1.623,108.034,1019.56,80.232,0.0
2020-12-03 03:20:00,0.0,0.0,14.781,2.387,112.698,1019.35,78.995,0.0
2020-12-03 03:25:00,0.0,0.0,14.783,2.491,109.981,1019.55,78.818,0.0
2020-12-03 03:30:00,0.0,0.0,14.573,2.168,107.98,1019.76,78.833,0.0
2020-12-03 03:35:00,0.0,0.0,14.676,1.53,111.004,1019.66,78.861,0.0
2020-12-03 03:40:00,0.0,0.0,14.675,2.04,106.714,1019.66,78.83,0.0
2020-12-03 03:45:00,0.0,0.0,14.469,2.375,121.204,1019.62,78.869,0.0
2020-12-03 03:50:00,0.0,0.0,14.669,3.159,115.712,1019.54,77.982,0.0
2020-12-03 03:55:00,0.0,0.0,14.796,2.684,124.384,1019.5,78.232,0.0
2020-12-03 04:00:00,0.0,0.0,14.797,3.145,118.21,1019.49,78.228,0.0
2020-12-03 04:05:00,0.0,0.0,14.683,2.826,120.204,1019.47,76.977,0.0
2020-12-03 04:10:00,0.0,0.0,14.635,3.519,110.674,1019.47,77.983,0.0
2020-12-03 04:15:00,0.0,0.0,14.574,2.825,114.7,1019.48,77.982,0.0
2020-12-03 04:20:00,0.0,0.0,14.367,2.407,112.63,1019.47,77.979,0.0
2020-12-03 04:25:00,0.0,0.0,14.467,2.266,118.342,1019.57,75.976,0.0
2020-12-03 04:30:00,0.0,0.0,14.265,2.682,124.667,1019.57,77.867,0.0
2020-12-03 04:35:00,0.0,0.0,14.371,2.692,115.223,1019.36,77.863,0.0
2020-12-03 04:40:00,0.0,0.0,14.162,2.33,124.925,1019.52,77.866,0.0
2020-12-03 04:45:00,0.0,0.0,14.058,2.612,138.294,1019.52,79.873,0.0
2020-12-03 04:50:00,0.0,0.0,13.954,2.721,114.135,1019.67,78.869,0.0
2020-12-03 04:55:00,0.0,0.0,14.061,2.67,115.231,1019.56,78.866,0.0
2020-12-03 05:00:00,0.0,0.0,14.061,2.157,135.994,1019.78,78.866,0.0
2020-12-03 05:05:00,0.0,0.0,13.846,1.755,134.82,1019.67,80.881,0.0
2020-12-03 05:10:00,0.0,0.0,13.954,2.931,128.813,1019.67,79.654,0.0
2020-12-03 05:15:00,0.0,0.0,13.95,2.161,129.568,1019.68,79.511,0.0
2020-12-03 05:20:00,0.0,0.0,13.744,1.878,134.125,1019.68,79.842,0.0
2020-12-03 05:25:00,0.0,0.0,13.853,2.732,126.051,1019.67,79.454,0.0
2020-12-03 05:30:00,0.0,0.0,13.979,2.79,120.412,1019.88,78.866,0.0
2020-12-03 05:35:00,0.0,0.0,13.902,2.795,128.316,1019.77,78.87,0.0
2020-12-03 05:40:00,0.0,0.0,13.904,2.513,128.34,1019.77,78.874,0.0
2020-12-03 05:45:00,0.0,0.0,13.849,2.362,110.085,1019.77,79.871,0.0
2020-12-03 05:50:00,0.0,0.0,13.641,2.253,117.07,1019.77,79.868,0.0
2020-12-03 05:55:00,0.0,0.0,13.534,2.398,118.749,1019.72,79.872,0.0
2020-12-03 06:00:00,0.0,0.0,13.64,2.687,116.088,1019.78,79.871,0.0
2020-12-03 06:05:00,0.0,0.0,13.683,3.338,124.471,1019.78,79.873,0.0
2020-12-03 06:10:00,0.0,0.0,13.699,2.87,121.159,1019.78,77.862,0.0
2020-12-03 06:15:00,0.0,0.0,13.634,2.046,124.471,1019.78,78.873,0.0
2020-12-03 06:20:00,0.0,0.0,13.638,3.115,121.807,1019.78,78.869,0.0
2020-12-03 06:25:00,0.0,0.0,13.43,2.155,124.662,1019.98,80.877,0.0
2020-12-03 06:30:00,0.0,0.0,13.329,2.94,137.287,1019.88,79.876,0.0
2020-12-03 06:35:00,0.0,0.0,13.435,2.515,132.737,1019.87,79.871,0.0
2020-12-03 06:40:00,0.0,0.0,13.221,1.92,131.252,1020.09,79.869,0.0
2020-12-03 06:45:00,0.0,0.0,13.113,2.237,125.679,1020.2,81.884,0.0
2020-12-03 06:50:00,0.0,0.0,13.221,2.635,122.919,1020.09,80.877,0.0
2020-12-03 06:55:00,0.0,0.0,13.237,2.778,124.438,1020.31,80.735,0.0
2020-12-03 07:00:00,0.0,0.0,13.263,2.48,125.171,1020.42,80.591,0.0
2020-12-03 07:05:00,1.659,0.187,13.218,2.317,124.742,1020.32,80.88,0.0
2020-12-03 07:10:00,5.773,1.153,13.219,3.079,113.586,1020.53,80.879,0.0
2020-12-03 07:15:00,11.14,3.898,13.217,3.879,123.687,1020.63,80.852,0.0
2020-12-03 07:20:00,19.941,1.975,13.296,3.65,114.765,1020.53,80.297,0.029
2020-12-03 07:25:00,33.02,5.598,13.274,3.482,115.789,1020.73,80.872,0.206
2020-12-03 07:30:00,43.286,5.237,13.216,2.765,108.509,1020.63,80.871,0.271
2020-12-03 07:35:00,55.067,4.181,13.219,1.944,110.135,1020.84,80.875,0.316
2020-12-03 07:40:00,67.124,7.134,13.012,2.705,126.635,1020.74,80.871,0.371
2020-12-03 07:45:00,80.347,7.802,13.189,2.368,115.561,1020.73,79.289,0.44
2020-12-03 07:50:00,92.564,11.611,13.4,2.645,113.111,1020.94,78.286,0.532
2020-12-03 07:55:00,109.817,6.544,13.291,2.493,109.949,1021.05,79.871,0.657
2020-12-03 08:00:00,127.487,10.884,13.5,3.01,105.098,1020.95,79.88,0.87
2020-12-03 08:05:00,147.594,9.715,13.396,3.209,115.774,1020.95,79.483,1.233
2020-12-03 08:10:00,167.505,19.582,13.604,3.765,114.827,1021.15,79.29,1.619
2020-12-03 08:15:00,186.992,18.457,13.504,3.448,112.494,1021.05,79.397,1.939
2020-12-03 08:20:00,206.511,19.904,13.713,3.806,107.795,1021.04,79.295,2.208
2020-12-03 08:25:00,227.472,23.965,13.611,3.779,107.764,1021.25,79.287,2.472
2020-12-03 08:30:00,250.884,27.804,13.816,3.745,90.226,1021.35,79.29,2.739
2020-12-03 08:35:00,270.928,25.725,13.919,3.794,111.121,1021.25,79.288,2.964
2020-12-03 08:40:00,289.631,32.704,14.026,3.987,112.45,1021.24,77.278,3.176
2020-12-03 08:45:00,308.618,27.168,14.132,3.649,108.146,1021.46,78.284,3.394
2020-12-03 08:50:00,326.082,32.952,14.285,3.578,105.099,1021.35,76.269,3.591
2020-12-03 08:55:00,346.433,34.987,14.387,4.312,100.89,1021.36,75.266,3.832
2020-12-03 09:00:00,365.096,37.498,14.507,3.95,103.149,1021.56,74.262,4.049
2020-12-03 09:05:00,382.546,39.538,14.615,5.068,99.049,1021.45,75.269,4.255
2020-12-03 09:10:00,401.705,42.603,14.511,4.819,102.826,1021.46,75.265,4.497
2020-12-03 09:15:00,415.803,39.795,14.75,3.823,113.251,1021.46,75.262,4.675
2020-12-03 09:20:00,430.416,39.045,15.034,4.388,97.101,1021.46,73.262,4.84
2020-12-03 09:25:00,446.481,43.523,15.134,4.391,97.934,1021.46,72.261,5.065
2020-12-03 09:30:00,459.082,47.828,15.024,5.008,97.158,1021.45,71.252,5.265
2020-12-03 09:35:00,460.171,45.944,15.034,4.529,116.441,1021.46,72.458,5.312
2020-12-03 09:40:00,474.232,43.624,15.24,4.178,94.763,1021.67,72.258,5.3
2020-12-03 09:45:00,466.01,44.817,15.402,4.789,93.406,1021.56,72.26,5.366
2020-12-03 09:50:00,431.197,44.217,15.506,4.461,106.883,1021.57,72.256,5.731
2020-12-03 09:55:00,294.278,32.293,15.404,4.429,104.185,1021.57,70.25,4.701
2020-12-03 10:00:00,451.054,44.282,15.397,4.326,109.918,1021.56,71.259,5.559
2020-12-03 10:05:00,394.703,45.975,15.646,4.541,85.11,1021.55,71.253,4.311
2020-12-03 10:10:00,353.25,38.474,15.765,4.023,88.692,1021.56,69.242,4.441
2020-12-03 10:15:00,376.572,39.138,15.873,5.178,114.851,1021.56,70.25,4.941
2020-12-03 10:20:00,469.355,44.871,15.768,4.824,106.327,1021.55,70.247,5.261
2020-12-03 10:25:00,332.883,27.229,16.049,4.682,104.524,1021.55,68.242,3.87
2020-12-03 10:30:00,436.347,41.508,16.151,4.492,92.382,1021.55,67.24,5.364
2020-12-03 10:35:00,376.042,38.587,16.251,4.461,94.932,1021.56,66.24,4.194
2020-12-03 10:40:00,587.272,53.525,16.146,3.748,102.428,1021.45,67.245,6.837
2020-12-03 10:45:00,778.774,65.043,16.576,5.052,99.258,1021.34,65.233,8.29
2020-12-03 10:50:00,597.151,61.296,16.681,5.162,102.435,1021.44,64.228,5.868
2020-12-03 10:55:00,802.797,77.522,16.531,4.887,89.568,1021.45,65.291,7.961
2020-12-03 11:00:00,471.846,52.877,16.573,4.564,83.894,1021.45,65.236,5.155
2020-12-03 11:05:00,438.866,48.086,16.419,3.916,93.498,1021.23,65.581,4.878
2020-12-03 11:10:00,569.501,54.904,16.789,3.876,118.697,1021.12,65.263,6.624
2020-12-03 11:15:00,456.376,50.653,16.675,4.937,96.648,1021.22,65.228,5.186
2020-12-03 11:20:00,407.842,43.27,16.449,3.581,84.25,1021.01,65.974,4.45
2020-12-03 11:25:00,423.366,42.79,16.4,4.841,80.834,1021.12,65.942,4.616
2020-12-03 11:30:00,421.585,45.754,16.332,4.092,106.187,1020.9,66.239,4.562
2020-12-03 11:35:00,352.617,41.999,16.383,5.103,106.779,1021.01,66.081,3.676
2020-12-03 11:40:00,419.351,41.246,16.309,4.242,104.232,1020.8,66.243,4.361
2020-12-03 11:45:00,330.707,38.539,16.497,4.465,116.296,1020.7,65.239,3.425
2020-12-03 11:50:00,323.394,37.785,16.205,4.793,90.814,1020.8,67.247,4.657
2020-12-03 11:55:00,445.948,81.263,16.435,4.158,113.255,1020.59,66.236,5.542
2020-12-03 12:00:00,520.509,49.931,16.917,3.433,104.768,1020.7,64.219,5.034
2020-12-03 12:05:00,386.914,40.5,17.024,4.398,85.023,1020.48,65.225,3.829
2020-12-03 12:10:00,336.42,37.084,16.48,4.542,78.509,1020.37,65.521,3.633
2020-12-03 12:15:00,345.085,37.925,16.546,4.189,95.458,1020.26,66.125,3.877
2020-12-03 12:20:00,705.458,69.097,16.826,4.957,105.675,1020.37,63.213,6.213
2020-12-03 12:25:00,765.35,72.037,17.242,4.261,124.473,1020.15,62.213,7.984
2020-12-03 12:30:00,487.637,55.661,17.343,5.23,121.522,1020.05,63.214,4.589
2020-12-03 12:35:00,360.496,42.101,17.106,4.488,107.212,1020.16,63.304,3.687
2020-12-03 12:40:00,352.289,32.001,16.853,4.127,80.35,1019.95,64.621,3.897
2020-12-03 12:45:00,409.219,25.064,16.954,4.422,114.966,1019.79,63.344,5.249
2020-12-03 12:50:00,399.952,27.395,16.901,3.917,109.829,1019.69,63.436,5.688
2020-12-03 12:55:00,328.379,24.523,16.985,4.647,109.425,1019.57,63.215,4.739
2020-12-03 13:00:00,357.991,23.916,17.074,3.946,102.226,1019.46,63.22,5.412
